,FEATTYPE,SCALE,elevation,aspect,slope,Years_befo,NDVI,distance,total_curv,plan_curv,prof_curv,Main_Rock__Granitic Rocks,Main_Rock__Granodiorite,"Main_Rock__Graphitic siltstone, sandstone and marble","Main_Rock__Quartz sandstone, siltstone with conglomerate",Main_Rock__Red conglomerate and coarse sandstone with siltstone,"Main_Rock__Sandstone, siltstone and mudstone","Main_Rock__Superficial Deposits (Silt, sand and gravel)",Main_Rock__Tuff and Lava,Period_Carboniferous,Period_Cretaceous,Period_Devonian,Period_Jurassic,Period_Quaternary,landuse_Agriculture,landuse_Grassland,landuse_Shrubland,landuse_Wetland,landuse_forest,landuse_urban,landuse_water,FACAFF_0,FACAFF_1,FACAFF_2,FACAFF_3,FACAFF_4,Year
2922,0,25.0,166,0.381965,22.0683,65-145,0.109484,202.2369768,-0.540587,-0.367022,0.173564,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,65.0
2923,1,4.5,121,309.661,11.6059,65-145,0.28749,70.11791494,-0.417726,-0.172005,0.245721,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,65.0
2924,1,7.5,148,22.9566,18.5763,65-145,0.187611,301.2650123,0.0860024,0.118212,0.0322091,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,65.0
2925,1,1.0,106,105.751,3.13432,65-145,0.255337,402.8115445,-0.0737164,0.0233292,0.0970455,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2926,1,2.7,176,184.808,16.1833,65-145,0.402048,305.6813227,-0.270293,-0.221149,0.0491442,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,65.0
2927,0,0.5,160,99.4623,1.8832,65-145,0.203241,360.2663928,-0.0491442,0.0188739,0.0680182,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,65.0
2928,1,7.5,67,122.32,8.90639,65-145,0.330717,109.933555,0.184291,0.328192,0.143902,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2929,1,14.4,127,192.529,17.9487,65-145,0.275669,262.8936235,-0.258007,-0.235234,0.0227735,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
2930,1,30.0,163,330.809,18.2481,65-145,0.23435,444.704028,0.0245721,0.0240941,-0.000478057,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,65.0
2931,0,7.0,171,158.412,11.4205,65-145,0.295256,104.0951129,-0.577445,-0.48133,0.0961145,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
2932,1,24.0,135,71.3464,12.6217,65-145,0.265734,154.4102477,-0.0860024,0.0320789,0.118081,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,65.0
2933,1,25.0,166,0.381965,22.0683,65-145,0.118525,795.4639234,-0.0614303,0.0198262,0.0812565,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2934,1,22.0,122,149.642,12.3666,65-145,0.357835,58.09312509,-0.0122861,0.0954493,0.107735,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2935,1,10.0,165,254.438,12.4969,65-145,0.229553,166.7684692,-0.0368582,-0.0157059,0.0211523,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,65.0
2936,1,5.0,349,16.4486,8.41568,65-145,0.215285,345.3738154,-0.0737164,-0.0431347,0.0305817,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,65.0
2937,1,5.0,46,147.907,10.6596,65-145,0.19987,240.4528436,-0.196577,-0.0647429,0.131834,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,65.0
2938,1,30.0,197,303.178,18.5637,65-145,0.267606,161.8497521,-0.184291,-0.060583,0.123708,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2939,1,15.0,126,161.565,6.58171,65-145,0.221378,171.1008696,-0.0122861,0.0196577,0.0319438,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2940,0,5.0,87,165.179,22.1354,65-145,0.243601,311.9659566,-0.122861,0.00415836,0.127019,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2941,1,30.0,303,46.1458,25.5418,65-145,0.278877,380.0654643,0.0860024,0.0317505,-0.0542519,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2942,1,1.0,362,85.9433,20.9088,65-145,0.298221,848.2991584,0.0245721,0.0201547,-0.00441746,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2943,1,3.0,296,271.507,11.6113,65-145,0.257771,569.568374,-0.0737164,-0.0305653,0.043151,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2944,0,4.0,168,155.924,11.7882,65-145,0.414294,255.7317771,-0.159719,-0.0364246,0.123294,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,65.0
2945,0,70.0,369,188.832,18.9453,65-145,0.404564,4.940062801,-0.147433,-0.086371,0.0610617,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,65.0
2946,0,500.0,292,296.474,20.7529,65-145,0.26753,7.12281943,-0.147433,-0.086371,0.0610617,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2947,1,3.0,301,161.107,28.1105,65-145,0.384105,109.2864134,-0.589731,-0.325168,0.264563,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2948,1,5.0,181,321.134,22.3589,65-145,0.234269,246.4655906,-0.270293,-0.0698611,0.200432,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2949,0,5.0,123,123.179,18.5637,65-145,0.334624,244.672316,-0.0860024,-0.0148775,0.071125,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2950,1,1.0,100,264.289,18.053,65-145,0.299844,11.37452565,-0.221149,-0.0982885,0.122861,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2951,1,2.5,73,58.69,8.72256,65-145,0.257115,463.9251212,-0.491442,-0.163703,0.327739,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,65.0
2952,1,1.0,30,231.203,10.0294,65-145,0.277569,461.7324661,0.233435,0.116196,-0.117239,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2953,0,1.0,144,180.0,2.47611,65-145,0.304573,8.166235671,0.0245721,0.0361355,0.0115634,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,65.0
2954,0,0.8,80,318.862,24.4162,65-145,0.425627,2.823438384,-0.319438,-0.141762,0.177675,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
2955,1,0.5,64,8.40068,17.939,65-145,0.270272,817.8560995,-0.589731,-0.155056,0.434675,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
2956,1,0.7,42,140.964,7.33594,65-145,0.277974,343.3358411,-0.208863,-0.0909308,0.117932,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2957,1,5.0,42,306.439,10.1893,65-145,0.288565,7.712169394,-0.380868,-0.297572,0.0832959,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,65.0
2958,1,1.5,77,336.961,7.28056,65-145,0.158045,1082.469152,0.172005,0.181219,0.00921454,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2959,0,8.0,259,171.87,18.9831,65-145,0.221782,489.5395103,-0.258007,-0.248636,0.00937126,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2960,1,0.1,157,0.707319,18.1804,65-145,0.082126,124.8642902,0.221149,0.0982885,-0.122861,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2961,1,2.0,65,152.956,12.2415,65-145,0.304102,826.3796718,0.184291,-0.0362003,-0.220491,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2962,1,0.5,295,55.249,27.7581,65-145,0.229962,677.4217708,-0.282579,-0.0349095,0.24767,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2963,1,2.0,46,169.308,11.1257,65-145,0.279567,1113.008177,-0.712591,-0.51389,0.198701,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2964,0,20.0,19,279.058,15.8154,65-145,0.229678,160.9580343,-0.0860024,-0.0485996,0.0374028,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
2965,1,6.0,127,235.989,21.8527,65-145,0.308057,376.5032929,0.0982885,0.0758511,-0.0224373,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,65.0
2966,1,2.0,76,330.524,6.11346,65-145,0.292957,455.3642162,0.860024,0.430438,-0.429586,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2967,1,10.0,96,181.736,2.55456,65-145,0.226588,500.7146899,0.577445,0.419519,-0.157925,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2968,1,50.0,37,350.538,3.76233,65-145,0.179011,443.2392593,0.0122861,0.0147562,0.00247018,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
2969,1,1.5,47,224.538,19.5853,65-145,0.135814,314.203212,-0.245721,-0.0777556,0.167966,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
2970,0,25.0,69,314.421,10.7142,65-145,0.226533,241.3100465,0.159719,0.139098,-0.0206209,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2971,1,1.0,95,283.392,5.0015,65-145,0.186261,33.46634406,-0.282579,-0.0988354,0.183744,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
2972,1,2.0,75,56.8024,21.4264,65-145,0.253866,287.960575,-0.0860024,-0.0884596,-0.00245721,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2973,1,1.0,109,65.9023,22.1512,65-145,0.325134,337.9301561,-0.147433,0.0119553,0.159388,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2974,1,4.0,54,60.6928,22.6298,65-145,0.388075,200.5289747,-0.122861,-0.0517537,0.0711069,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,65.0
2975,1,8.0,64,8.40068,17.939,65-145,0.241665,344.6073085,0.835452,0.552939,-0.282513,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2976,1,0.5,44,341.742,15.4327,65-145,0.0995132,65.66535185,0.368582,0.33804,-0.0305419,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
2977,1,0.03,192,266.961,17.0055,65-145,0.316094,189.1040057,0.46687,0.329881,-0.13699,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
2978,0,5.0,38,252.688,12.2971,65-145,0.220914,3.768268609,-0.737164,-0.588546,0.148618,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2979,1,4.0,78,245.717,17.6792,65-145,0.167566,15.11793736,-0.245721,-0.031831,0.21389,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,65.0
2980,0,25.0,51,100.532,23.5658,65-145,0.313159,216.1399541,0.147433,0.08742,-0.0600127,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,65.0
2981,0,1.0,53,173.72,15.8618,65-145,0.226148,554.026918,-0.122861,0.0507981,0.173659,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2982,0,10.0,289,18.9876,14.8858,65-145,0.268527,21.72206836,-0.184291,-0.00414703,0.180144,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2983,1,20.0,298,17.7713,23.8813,65-145,0.184268,43.57142424,-0.147433,-0.0841092,0.0633236,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,65.0
2984,1,0.3,310,18.8861,28.4901,65-145,0.215218,5.103427457,0.0614303,0.0517714,-0.00965889,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
2985,0,10.0,210,9.92624,6.2632,65-145,0.225992,81.56320563,-0.356296,-0.21759,0.138705,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2986,1,20.0,43,133.091,9.76464,65-145,0.340488,37.65735707,-0.245721,-0.209586,0.0361355,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2987,1,1.0,24,324.66,5.20605,65-145,0.190543,256.6493687,0.172005,-0.0157328,-0.187738,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2988,1,3.0,328,39.3103,27.4957,65-145,0.267594,164.4379139,-0.356296,-0.166143,0.190153,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2989,0,300.0,267,255.619,18.0791,65-145,0.26604,259.3779084,0.0368582,0.121809,0.0849507,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,65.0
2990,0,15.0,75,203.459,4.46431,65-145,0.329165,6.384099492,-0.368582,-0.388575,-0.0199934,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2991,1,40.0,163,255.784,5.96876,65-145,0.153743,170.5062691,-0.0982885,0.0372303,0.135519,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,65.0
2992,0,200.0,217,268.493,17.1301,65-145,0.246146,23.23701451,-0.258007,-0.146855,0.111153,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2993,1,30.0,173,309.134,15.6682,65-145,0.213514,368.8610484,-0.147433,0.0791844,0.226617,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2994,1,5.0,61,222.363,16.2142,65-145,0.206448,313.853718,-0.0982885,-0.0982885,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,65.0
2995,0,1.0,58,8.61565,7.70593,65-145,0.228104,27.60246447,-0.122861,0.00437239,0.127233,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2996,0,300.0,402,79.1527,24.6818,65-145,0.386593,47.35738175,-0.110575,-0.0514558,0.0591188,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2997,1,20.0,145,95.1944,14.238,65-145,0.300694,123.4707749,0.34401,0.139131,-0.204878,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,65.0
2998,0,100.0,15,306.444,12.3191,65-145,0.244018,146.0983488,-0.0368582,0.0682625,0.105121,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2999,1,10.0,207,198.853,6.67851,65-145,0.177461,218.0711961,-0.196577,-0.0996868,0.0968901,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,65.0
3000,1,25.0,217,22.775,10.8683,65-145,0.226249,32.80198551,-0.196577,-0.034779,0.161798,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,65.0
3001,0,7.5,78,341.565,2.69131,65-145,0.335911,22.82851803,-0.577445,-0.312293,0.265152,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
3002,1,0.5,37,10.7843,6.59154,65-145,0.18993,36.80357091,0.34401,0.150143,-0.193867,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
3003,0,30.0,231,78.6901,10.9202,65-145,0.249607,10.70944482,-0.221149,-0.18994,0.0312087,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,65.0
3004,1,3.0,314,61.6992,33.3622,65-145,0.255591,52.51747678,-0.110575,-0.0763137,0.0342609,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
3005,1,3.0,109,205.017,11.3826,65-145,0.237534,49.54505283,0.258007,0.119271,-0.138736,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
3006,1,3.0,53,4.95027,9.77408,65-145,0.241292,6.920117948,-0.0368582,0.103203,0.140061,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
3007,1,2.0,27,351.953,16.999,65-145,0.319876,75.80520031,-0.331724,-0.122861,0.208863,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
3008,1,3.0,19,175.426,7.72034,65-145,0.311389,53.36384427,0.159719,-0.0444582,-0.204177,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,65.0
3009,0,1.0,383,339.444,11.7405,65-145,0.222258,25.03089637,-0.282579,-0.0904609,0.192119,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
3010,0,25.0,71,189.192,18.2584,65-145,0.338576,79.97318649,-0.0122861,-0.00936727,0.00291879,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
3011,0,475.0,238,359.145,19.9105,65-145,0.223075,216.2038748,-0.528301,-0.290399,0.237902,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
3012,1,20.0,26,241.699,3.42549,65-145,0.145102,66.89512286,-0.0122861,0.0216813,0.0339673,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
3013,1,0.5,452,100.871,11.7381,65-145,0.30941,35.97590298,-0.319438,-0.253707,0.0657304,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
3014,1,1.0,108,72.6067,13.2285,65-145,0.290284,317.1919748,-0.74945,-0.420248,0.329202,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
3015,0,3.0,161,234.866,14.9862,65-145,0.263724,511.1287394,-0.319438,-0.104375,0.215063,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
3016,1,5.0,187,6.21564,22.3858,65-145,0.228968,90.04800913,0.135147,0.100327,-0.0348199,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
3017,0,20.0,131,162.022,23.2221,65-145,0.391247,16.47424659,-0.208863,-0.0357641,0.173099,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
3018,0,10.0,19,151.699,2.28517,65-145,0.310192,79.58738726,-0.430012,-0.236181,0.193831,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
3019,0,200.0,36,281.535,22.0719,65-145,0.223726,433.3616345,-0.294865,-0.173305,0.12156,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,65.0
3020,1,10.0,135,31.6839,18.361,65-145,0.263011,973.6209325,-0.0122861,-0.438466,-0.42618,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
3021,1,1.0,127,334.213,14.957,65-145,0.30735,231.6930929,0.110575,0.238295,0.127721,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,65.0
3022,1,1.0,137,327.236,9.2192,65-145,0.240414,48.47942978,0.675733,0.437329,-0.238405,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
3023,1,1.0,52,59.5768,15.5587,65-145,0.289324,115.1563817,-0.122861,-0.0388575,0.0840031,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
3024,0,1.5,167,359.397,7.31593,65-145,0.0916637,11.13468519,-0.319438,-0.0869475,0.23249,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
3025,0,50.0,235,27.9671,19.0747,65-145,0.18416,46.74377868,0.172005,0.132977,-0.0390276,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
3026,1,0.1,47,357.51,13.976,65-145,0.326206,161.1148652,0.208863,0.148202,-0.0606613,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
3027,0,12.0,64,154.938,22.5249,65-145,0.324084,44.20362647,-0.245721,-0.0406885,0.205033,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
3028,0,5.0,69,318.18,3.94177,65-145,0.0451016,37.02810718,0.0491442,0.0207114,-0.0284328,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
3029,0,30.0,15,306.444,12.3191,65-145,0.244018,17.88867471,-0.368582,-0.388575,-0.0199934,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,65.0
3030,1,3.0,155,295.691,15.5054,65-145,0.204801,146.3432571,0.0,0.00144976,0.00144976,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
3031,0,5.0,240,169.38,7.51903,65-145,0.359583,864.732456,-0.479156,-0.584122,-0.104966,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
3032,0,1.0,244,66.3179,4.80784,65-145,0.276997,81.69142175,0.110575,0.207318,0.0967438,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
3033,1,13.0,328,288.754,17.0576,65-145,0.171939,116.4236734,-0.0737164,0.0491855,0.122902,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
3034,0,25.0,83,23.4047,11.162,65-145,0.288434,253.8145576,0.208863,-0.0967531,-0.305616,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
3035,1,1.0,58,271.909,4.63803,65-145,0.154186,24.86627649,-0.0982885,-0.128348,-0.0300594,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
3036,0,1.0,144,277.306,3.0415,65-145,0.135266,32.28291351,0.970599,0.444424,-0.526175,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,65.0
3037,0,30.0,192,213.275,11.6892,65-145,0.209557,57.15618843,-0.454584,-0.219637,0.234947,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
3038,1,0.5,279,20.556,17.9153,65-145,0.19683,178.591036,-0.147433,-0.0337867,0.113646,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
3039,1,3.0,11,286.899,12.5794,65-145,0.210387,67.59332903,-0.0122861,0.111759,0.124045,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
3040,1,5.0,124,252.293,25.2186,65-145,0.263769,281.3975467,0.122861,0.0,-0.122861,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,65.0
3041,1,2.0,48,270.516,8.53111,65-145,0.233308,25.67280681,-0.307151,-0.0756296,0.231522,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
3042,1,20.0,39,190.784,9.83346,65-145,0.253811,15.52519151,-0.0368582,-0.0738489,-0.0369907,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
3043,0,50.0,136,79.0609,18.1374,65-145,0.300092,19.96694368,0.0860024,0.0478342,-0.0381683,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
3044,0,20.0,104,193.57,4.60975,65-145,0.271269,416.1663214,-0.282579,-0.294456,-0.011877,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
3045,0,30.0,140,135.503,12.2912,65-145,0.318058,10.47350004,-0.0122861,0.0999488,0.112235,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
3046,0,20.0,247,359.663,24.6772,65-145,0.181798,151.4056316,-0.0122861,0.000130173,0.0124162,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
3047,1,1.0,82,118.361,9.84459,65-145,0.345171,190.7784461,-0.946027,-0.670832,0.275194,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
3048,0,1.0,145,329.216,23.9212,65-145,0.170165,3.026738544,0.0122861,0.0359261,0.0236401,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
